basis_of_record	specific_epithet	species_id	country_code	latitude	longitude	year	coordinate_precision
UNKNOWN	Ursus arctos	2433433	NO	63,08221	11,04935	2004	100
UNKNOWN	Ursus arctos	2433433	NO	60,87481	9,61696	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,37129	11,7922	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,9471	8,02721	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,32997	11,74624	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,24032	11,08632	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,24096	13,9499	2005	50
UNKNOWN	Ursus arctos	2433433	NO	64,24156	14,01831	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,56056	12,6879	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,08157	10,90275	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,40171	12,17822	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,04254	11,03668	2005	50
UNKNOWN	Ursus arctos	2433433	NO	61,82098	8,48667	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,21019	11,48892	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,50722	9,48614	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,52192	10,28774	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,41566	13,5299	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,11549	10,80941	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,44913	20,56914	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,0886	10,80602	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,6535	13,57841	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,25643	14,04874	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,81239	11,0591	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,59913	13,76982	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,057	10,94689	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,7823	12,78699	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,07339	13,93491	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,67612	7,92487	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,27334	10,73393	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,64707	13,20484	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,32037	10,64707	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,50149	12,48042	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,30136	10,96495	2008	100
PRESERVED_SPECIMEN	Ursus arctos	2433433	MX	30,37528	-107,94833	1901	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,48333	-149,76666	1914	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	55,84249	-160,84861		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	PL	49,44554	20,57579		16000
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,85	-4,41	2007	7071
UNKNOWN	Ursus arctos	2433433	NO	61,50017	10,5005	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,54957	10,37552	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,79271	12,72376	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,11506	11,14585	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,90408	10,38162	2009	100
UNKNOWN	Ursus arctos	2433433	NO	65,46143	13,48822	2009	100
UNKNOWN	Ursus arctos	2433433	NO	65,46692	13,55858	2009	100
OBSERVATION	Ursus arctos	2433433	EE	58,9321	25,33049	2012	
OBSERVATION	Ursus arctos	2433433	EE	59,22386	26,73717	1999	
OBSERVATION	Ursus arctos	2433433	EE	58,75971	25,01223	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,48611	-158,97167	2007	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	58,75	-129	1932	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,48528	-152,74306	1908	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,16667	-147,25	1974	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	55,81667	-130,91667	1996	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60	-154	1971	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	59,41667	-136	1998	
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	64,7279	-165,63	1957	
UNKNOWN	Ursus arctos	2433433	NO	60,58064	11,45176	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,50888	11,57076	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,13908	13,70516	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,37611	12,82764	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,98622	11,33265	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,22434	13,95156	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,88594	13,29046	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,4525	12,18457	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,81828	11,03045	2011	20
UNKNOWN	Ursus arctos	2433433	NO	64,97041	13,36351	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,46714	14,05526	2011	100
UNKNOWN	Ursus arctos	2433433	NO	60,40817	12,22031	2002	50
UNKNOWN	Ursus arctos	2433433	NO	61,17009	8,36239	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,1046	10,92607	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,26129	10,94136	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,32322	11,90542	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,96138	11,65602	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,2323	11,05647	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,47376	12,22718	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,4339	13,5171	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,96457	10,51894	2004	50
UNKNOWN	Ursus arctos	2433433	NO	64,17745	14,03233	2004	50
UNKNOWN	Ursus arctos	2433433	NO	62,54793	9,36338	2004	50
UNKNOWN	Ursus arctos	2433433	NO	61,49396	10,09688	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,45975	14,15414	2004	50
UNKNOWN	Ursus arctos	2433433	NO	62,1521	11,10134	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,65168	13,4196	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,54798	12,7453	2005	100
UNKNOWN	Ursus arctos	2433433	NO	68,72692	18,12214	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,06674	10,96236	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,42741	13,33208	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,09164	10,88756	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,73988	14,08245	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,73441	11,80949	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,25593	10,74991	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,21189	11,44168	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,63846	13,84631	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,07013	11,08884	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,38657	12,13752	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,72718	11,11211	2006	100
UNKNOWN	Ursus arctos	2433433	NO	69,71119	29,50873	2006	50
UNKNOWN	Ursus arctos	2433433	NO	64,22468	11,48199	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,16688	13,74011	2006	50
UNKNOWN	Ursus arctos	2433433	NO	61,03379	9,60153	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,72345	29,51837	2007	50
UNKNOWN	Ursus arctos	2433433	NO	62,23842	10,97068	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,11614	10,71351	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,61569	12,49077	2007	200
UNKNOWN	Ursus arctos	2433433	NO	62,14379	9,00575	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,75027	29,62601	2008	100
UNKNOWN	Ursus arctos	2433433	NO	70,01094	25,27473	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,66088	12,56202	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,04705	11,24079	2008	100
UNKNOWN	Ursus arctos	2433433	NO	70,01061	25,24346	2008	100
UNKNOWN	Ursus arctos	2433433	NO	63,00639	10,56183	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,13561	14,07874	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,22928	13,9641	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,46142	10,56913	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,89599	10,41191	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,09294	10,88233	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,07967	11,06887	2009	100
OBSERVATION	Ursus arctos	2433433	EE	58,50488	26,57113	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,13357	26,56313	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	49,7833	-115,7333	1930	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,48333	-145,88333	1973	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	58	-154	1965	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-154	1964	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	64,83333	-147,66667	1947	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	57,66222	-128,78083	1949	
OBSERVATION	Ursus arctos	2433433	AD	42,58135	1,67284		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	CZ	48,917	16,65	2000	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,76	-4,16	2007	7071
PRESERVED_SPECIMEN	Ursus arctos Linnaeus, 1758	2433433	NO	58,46885	8,83427		19717
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
OBSERVATION	Ursus arctos	2433433	FI	63,23474	30,35867	2010	
OBSERVATION	Ursus arctos	2433433	EE	58,31371	25,20856	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,40221	27,61659	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-134	1971	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-158	1973	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	61,6917	-147,0895	1961	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	64,55	-149,1	1975	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	63,86944	-160,7875	1998	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,2	-6,72	2007	7071
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,12	-4,66	2007	7071
UNKNOWN	Ursus arctos	2433433	NO	61,08611	10,92086	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,95473	11,06067	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,61537	8,39346	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,69179	11,61838	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,75958	29,61264	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,32586	12,69939	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,08801	10,83794	2012	100
UNKNOWN	Ursus arctos	2433433	NO	60,45384	12,25642	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,14888	13,99147	2002	50
UNKNOWN	Ursus arctos	2433433	NO	64,09329	12,29984	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,45384	12,25642	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,3085	11,74219	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,12938	10,73153	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,12934	10,73536	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,79618	12,83407	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,87692	11,15143	2003	50
UNKNOWN	Ursus arctos	2433433	NO	64,22029	13,92839	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,03042	11,30673	2012	100
UNKNOWN	Ursus arctos	2433433	NO	64,19668	14,01251	2004	50
UNKNOWN	Ursus arctos	2433433	NO	61,4908	12,22567	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,47917	10,03629	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,53213	9,30702	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,1453	11,24866	2004	100
UNKNOWN	Ursus arctos	2433433	NO	63,31505	11,63297	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,24685	14,00369	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,65194	13,60362	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,62268	13,79155	2005	50
UNKNOWN	Ursus arctos	2433433	NO	64,171	11,57393	2006	100
UNKNOWN	Ursus arctos	2433433	NO	66,12025	13,72482	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,65157	12,54191	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,1586	10,91576	2006	50
UNKNOWN	Ursus arctos	2433433	NO	64,2616	11,62985	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,77031	10,00689	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,1458	13,70721	2006	100
UNKNOWN	Ursus arctos	2433433	NO	66,11621	13,78037	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,64971	12,59235	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,65643	12,56452	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,74009	29,4506	2007	50
UNKNOWN	Ursus arctos	2433433	NO	61,77268	10,35317	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,76432	12,71122	2007	100
UNKNOWN	Ursus arctos	2433433	NO	63,52962	11,37912	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,61401	13,88139	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,2699	10,74427	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,74714	11,85205	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,35687	8,04756	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,59402	11,25436	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,26916	9,9768	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,46738	12,21487	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,88711	10,46967	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,12284	10,25565	2009	100
UNKNOWN	Ursus arctos	2433433	NO	65,35361	14,28526	2009	100
UNKNOWN	Ursus arctos	2433433	US	63,33536	-150,49975	1998	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	50,15	-115,8167	1938	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	55,19167	-162,56944	1960	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,3575	-149,73	2006	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,515	-151,04028	2010	
OBSERVATION	Ursus arctos	2433433	US	48,5652	-113,9624	2007	
OBSERVATION	Ursus arctos	2433433	US	44,54151	-110,42435	2010	
OBSERVATION	Ursus arctos	2433433	NO	63,05932	10,54629	2009	17677
OBSERVATION	Ursus arctos	2433433	EE	57,87213	25,9043	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,31318	26,56082	1986	
UNKNOWN	Ursus arctos	2433433	NO	65,62435	14,15648	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,97924	10,90003	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,23614	13,96396	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,82487	11,18974	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,19888	14,00555	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,36329	12,79626	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,32431	10,94365	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,52552	10,30439	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,44319	12,21654	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,42571	13,7089	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,47066	12,20321	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,02267	11,02253	2011	100
UNKNOWN	Ursus arctos	2433433	NO	62,04509	11,06834	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,15634	14,01878	2011	200
UNKNOWN	Ursus arctos	2433433	NO	64,30558	12,67233	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,60698	10,98323	1994	100
UNKNOWN	Ursus arctos	2433433	NO	69,0341	19,39713	2002	50
UNKNOWN	Ursus arctos	2433433	NO	63,33255	11,75248	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,18224	12,28634	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,73948	12,13132	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,9183	11,25848	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,15248	10,82114	2003	100
UNKNOWN	Ursus arctos	2433433	NO	65,65647	13,63676	2002	100
UNKNOWN	Ursus arctos	2433433	NO	65,76541	14,19091	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,51721	12,23648	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,56973	11,65484	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,16613	14,0107	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,33952	11,80912	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,71133	11,34046	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,56885	10,23505	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,70066	11,43934	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,0488	10,89268	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,5644	9,41807	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,94437	11,07666	2004	50
UNKNOWN	Ursus arctos	2433433	NO	63,30064	11,58575	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,91482	8,0276	2005	50
UNKNOWN	Ursus arctos	2433433	NO	62,15268	10,87297	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,30035	11,96898	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,74074	10,64718	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,64844	13,61217	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,26971	7,80374	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,14307	29,02134	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,53479	13,57819	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,58042	10,23355	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,58502	13,57545	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,65243	12,5942	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,14627	11,29863	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,60173	13,88916	2006	20
UNKNOWN	Ursus arctos	2433433	NO	64,16524	13,7524	2006	50
UNKNOWN	Ursus arctos	2433433	NO	65,48569	13,97302	2006	50
UNKNOWN	Ursus arctos	2433433	NO	64,2433	11,44239	2006	100
UNKNOWN	Ursus arctos	2433433	NO	68,73633	18,69256	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,8985	13,19753	2007	100
UNKNOWN	Ursus arctos	2433433	NO	63,0015	10,98272	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,70795	9,94881	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,2101	13,84112	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,40716	15,12539	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,12086	13,79405	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,07245	11,46535	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,71272	11,47063	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,64007	13,57801	2008	100
UNKNOWN	Ursus arctos	2433433	NO	66,06482	13,83088	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,90191	10,42536	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,32141	12,55691	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,27698	10,90729	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,22372	9,96809	2008	100
UNKNOWN	Ursus arctos	2433433	NO	65,90209	12,70822	2008	100
UNKNOWN	Ursus arctos	2433433	NO	70,01174	25,23168	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,98688	13,28255	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,91819	12,37366	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,01341	10,53833	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,6138	10,21597	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,13231	9,83414	2009	100
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	HR	46,285	16,037	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	64	-150		
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,63778	-153,99944	1953	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,86556	-134,28472	1906	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	44,41614	-110,35911	1942	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-157	1972	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	63,7	-147,53333	1995	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,56667	-154,45	1880	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	63	-153	1968	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	64,9391	-150,3697	1974	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,53333	-134,25	1913	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	61,275	-133,28333	1920	
UNKNOWN	Ursus arctos	2433433	NO	62,9545	11,03922	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,9084	13,20764	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,1671	10,90905	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,70881	29,44263	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,67027	12,58438	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,24785	10,35459	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,20811	11,10217	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,93913	11,17689	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,75894	29,60576	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,44942	14,15717	2011	100
UNKNOWN	Ursus arctos	2433433	NO	69,75753	29,58696	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,92591	12,19481	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,7773	12,74395	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,79335	10,93959	2011	20
UNKNOWN	Ursus arctos	2433433	NO	59,34742	7,62054	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,10849	11,84305	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,52618	10,41863	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,6429	10,31165	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,26987	10,96888	2002	50
UNKNOWN	Ursus arctos	2433433	NO	61,47217	12,19352	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,30838	11,74818	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,66864	11,94715	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,29778	10,69106	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,36856	10,95126	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,76266	10,3679	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,80662	11,47389	2004	100
UNKNOWN	Ursus arctos	2433433	NO	60,67635	11,48231	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,67506	12,96531	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,98601	11,12938	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,77411	12,83205	2005	50
UNKNOWN	Ursus arctos	2433433	NO	61,32033	9,90028	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,45326	11,68581	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,13174	11,23321	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,4501	12,24946	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,21279	11,44175	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,20141	11,47783	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,64556	12,53056	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,79542	10,33323	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,62328	10,16805	2007	50
UNKNOWN	Ursus arctos	2433433	NO	61,33445	10,68185	2007	100
UNKNOWN	Ursus arctos	2433433	NO	70,0028	25,26484	2007	100
UNKNOWN	Ursus arctos	2433433	NO	60,76876	9,88	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,05395	11,03192	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,09152	10,91933	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,24187	13,97726	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,52239	14,21917	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,95464	11,28304	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,62927	13,98601	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,41334	6,26086	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,39598	11,041	2008	100
UNKNOWN	Ursus arctos	2433433	NO	63,87024	12,22102	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,33386	12,54959	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,82051	11,04086	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,21737	12,56403	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,101	10,92195	2009	100
UNKNOWN	Ursus arctos	2433433	NO	65,44753	13,61753	2009	100
UNKNOWN	Ursus arctos	2433433	NO	69,82993	22,80071	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,11719	11,1449	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,16726	13,67929	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,10356	12,33367	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,22674	10,99069	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,7369	10,03477	2009	100
OBSERVATION	Ursus arctos	2433433	FR	42,96509	-0,85885		10km
FOSSIL_SPECIMEN	Ursus arctos Linnaeus, 1758	2433433	DE	52,11667	13,7		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,75	-5,02	2007	7071
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,92	-6,37	2007	7071
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	59,54	-139,51972	1908	
OBSERVATION	Ursus arctos	2433433	EE	59,57645	25,67235	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,58276	22,80598	1987	
OBSERVATION	Ursus arctos	2433433	EE	59,04306	26,39	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,86253	26,21981	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,22172	26,21161	1986	
